2.000000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000600,-0.773935
2.000200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000800,-0.773935
2.000400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001000,-0.773935
2.000600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.000800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001200,-0.773935
2.000800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001400,-0.773935
2.001000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001600,-0.773935
2.001200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001800,-0.773935
2.001400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002000,-0.773935
2.001600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.001800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002200,-0.773935
2.001800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002400,-0.773935
2.002000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002600,-0.773935
2.002200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002800,-0.773935
2.002400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003000,-0.773935
2.002600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.002800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003200,-0.773935
2.002800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003400,-0.773935
2.003000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003600,-0.773935
2.003200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003800,-0.773935
2.003400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004000,-0.773935
2.003600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.003800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004200,-0.773935
2.003800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004400,-0.773935
2.004000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004600,-0.773935
2.004200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004800,-0.773935
2.004400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005000,-0.773935
2.004600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.004800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005200,-0.773935
2.004800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005400,-0.773935
2.005000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005600,-0.773935
2.005200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005800,-0.773935
2.005400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006000,-0.773935
2.005600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.005800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006200,-0.773935
2.005800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006400,-0.773935
2.006000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006600,-0.773935
2.006200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006800,-0.773935
2.006400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007000,-0.773935
2.006600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.006800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007200,-0.773935
2.006800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007400,-0.773935
2.007000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007600,-0.773935
2.007200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007800,-0.773935
2.007400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008000,-0.773935
2.007600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.007800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008200,-0.773935
2.007800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008400,-0.773935
2.008000,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008600,-0.773935
2.008200,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008800,-0.773935
2.008400,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008600,-0.773935,0.000000,0.000000,0.000000,0.000000,2.008800,-0.773935,0.000000,0.000000,0.000000,0.000000,2.009000,-0.773935
