2.000000,0.230000,0.000000
2.000200,0.230000,0.000000
2.000400,0.230000,0.000000
2.000600,0.230000,0.000000
2.000800,0.230000,0.000000
2.001000,0.230000,0.000000
2.001200,0.230000,0.000000
2.001400,0.230000,0.000000
2.001600,0.230000,0.000000
2.001800,0.230000,0.000000
2.002000,0.230000,0.000000
2.002200,0.230000,0.000000
2.002400,0.230000,0.000000
2.002600,0.230000,0.000000
2.002800,0.230000,0.000000
2.003000,0.230000,0.000000
2.003200,0.230000,0.000000
2.003400,0.230000,0.000000
2.003600,0.230000,0.000000
2.003800,0.230000,0.000000
2.004000,0.230000,0.000000
2.004200,0.230000,0.000000
2.004400,0.230000,0.000000
2.004600,0.230000,0.000000
2.004800,0.230000,0.000000
2.005000,0.230000,0.000000
2.005200,0.230000,0.000000
2.005400,0.230000,0.000000
2.005600,0.230000,0.000000
2.005800,0.230000,0.000000
2.006000,0.230000,0.000000
2.006200,0.230000,0.000000
2.006400,0.230000,0.000000
2.006600,0.230000,0.000000
2.006800,0.230000,0.000000
2.007000,0.230000,0.000000
2.007200,0.230000,0.000000
2.007400,0.230000,0.000000
2.007600,0.230000,0.000000
2.007800,0.230000,0.000000
2.008000,0.230000,0.000000
2.008200,0.230000,0.000000
2.008400,0.230000,0.000000
2.008600,0.230000,0.000000
2.008800,0.230000,0.000000
2.009000,0.230000,0.000000
2.009200,0.230000,0.000000
2.009400,0.230000,0.000000
2.009600,0.230000,0.000000
2.009800,0.230000,0.000000
2.010000,0.230000,0.000000
2.010200,0.230000,0.000000
2.010400,0.230000,0.000000
2.010600,0.230000,0.000000
2.010800,0.230000,0.000000
2.011000,0.230000,0.000000
2.011200,0.230000,0.000000
2.011400,0.230000,0.000000
2.011600,0.230000,0.000000
2.011800,0.230000,0.000000
2.012000,0.230000,0.000000
2.012200,0.230000,0.000000
2.012400,0.230000,0.000000
2.012600,0.230000,0.000000
2.012800,0.230000,0.000000
2.013000,0.230000,0.000000
2.013200,0.230000,0.000000
2.013400,0.230000,0.000000
2.013600,0.230000,0.000000
2.013800,0.230000,0.000000
2.014000,0.230000,0.000000
2.014200,0.230000,0.000000
2.014400,0.230000,0.000000
2.014600,0.230000,0.000000
2.014800,0.230000,0.000000
2.015000,0.230000,0.000000
2.015200,0.230000,0.000000
2.015400,0.230000,0.000000
2.015600,0.230000,0.000000
2.015800,0.230000,0.000000
2.016000,0.230000,0.000000
2.016200,0.230000,0.000000
2.016400,0.230000,0.000000
2.016600,0.230000,0.000000
2.016800,0.230000,0.000000
2.017000,0.230000,0.000000
2.017200,0.230000,0.000000
2.017400,0.230000,0.000000
2.017600,0.230000,0.000000
2.017800,0.230000,0.000000
2.018000,0.230000,0.000000
2.018200,0.230000,0.000000
2.018400,0.230000,0.000000
2.018600,0.230000,0.000000
2.018800,0.230000,0.000000
2.019000,0.230000,0.000000
2.019200,0.230000,0.000000
2.019400,0.230000,0.000000
2.019600,0.230000,0.000000
2.019800,0.230000,0.000000
2.020000,0.230000,0.000000
2.020200,0.230000,0.000000
2.020400,0.230000,0.000000
2.020600,0.230000,0.000000
2.020800,0.230000,0.000000
2.021000,0.230000,0.000000
2.021200,0.230000,0.000000
2.021400,0.230000,0.000000
2.021600,0.230000,0.000000
2.021800,0.230000,0.000000
2.022000,0.230000,0.000000
2.022200,0.230000,0.000000
2.022400,0.230000,0.000000
2.022600,0.230000,0.000000
2.022800,0.230000,0.000000
2.023000,0.230000,0.000000
2.023200,0.230000,0.000000
2.023400,0.230000,0.000000
2.023600,0.230000,0.000000
2.023800,0.230000,0.000000
2.024000,0.230000,0.000000
2.024200,0.230000,0.000000
2.024400,0.230000,0.000000
2.024600,0.230000,0.000000
2.024800,0.230000,0.000000
2.025000,0.230000,0.000000
2.025200,0.230000,0.000000
2.025400,0.230000,0.000000
2.025600,0.230000,0.000000
2.025800,0.230000,0.000000
2.026000,0.230000,0.000000
2.026200,0.230000,0.000000
2.026400,0.230000,0.000000
2.026600,0.230000,0.000000
2.026800,0.230000,0.000000
2.027000,0.230000,0.000000
2.027200,0.230000,0.000000
2.027400,0.230000,0.000000
2.027600,0.230000,0.000000
2.027800,0.230000,0.000000
2.028000,0.230000,0.000000
2.028200,0.230000,0.000000
2.028400,0.230000,0.000000
2.028600,0.230000,0.000000
2.028800,0.230000,0.000000
2.029000,0.230000,0.000000
2.029200,0.230000,0.000000
2.029400,0.230000,0.000000
2.029600,0.230000,0.000000
2.029800,0.230000,0.000000
2.030000,0.230000,0.000000
2.030200,0.230000,0.000000
2.030400,0.230000,0.000000
2.030600,0.230000,0.000000
2.030800,0.230000,0.000000
2.031000,0.230000,0.000000
2.031200,0.230000,0.000000
2.031400,0.230000,0.000000
2.031600,0.230000,0.000000
2.031800,0.230000,0.000000
2.032000,0.230000,0.000000
2.032200,0.230000,0.000000
2.032400,0.230000,0.000000
2.032600,0.230000,0.000000
2.032800,0.230000,0.000000
2.033000,0.230000,0.000000
2.033200,0.230000,0.000000
2.033400,0.230000,0.000000
2.033600,0.230000,0.000000
2.033800,0.230000,0.000000
2.034000,0.230000,0.000000
2.034200,0.230000,0.000000
2.034400,0.230000,0.000000
2.034600,0.230000,0.000000
2.034800,0.230000,0.000000
2.035000,0.230000,0.000000
2.035200,0.230000,0.000000
2.035400,0.230000,0.000000
2.035600,0.230000,0.000000
2.035800,0.230000,0.000000
2.036000,0.230000,0.000000
2.036200,0.230000,0.000000
2.036400,0.230000,0.000000
2.036600,0.230000,0.000000
2.036800,0.230000,0.000000
2.037000,0.230000,0.000000
2.037200,0.230000,0.000000
2.037400,0.230000,0.000000
2.037600,0.230000,0.000000
